date,acute,icu,total_hospit,total_hospit_avg,new_tests,new_tests_avg,total_tests,positives,pos,pos_avg,cases,new_cases,avg_new_cases,deaths,new_deaths,avg_new_deaths
2021-11-06,397,133,530,548.5714285714286,38481,32269.85714285714,14310685,1155,0.03,0.029300000000000003,565355,791,674.4285714285714,10734,9,11.857142857142858
2021-11-07,369,144,513,538.1428571428571,32834,32821.28571428572,14343519,1053,0.0321,0.029500000000000002,566082,727,687.4285714285714,10743,9,11.285714285714286
2021-11-08,390,136,526,532.8571428571429,21162,32881.28571428572,14364681,833,0.0394,0.030299999999999997,566637,555,702.7142857142857,10757,14,11.428571428571429
2021-11-09,398,134,532,527.7142857142857,18453,32494.714285714286,14383134,636,0.0345,0.030899999999999997,567085,448,697.8571428571429,10768,11,12.285714285714286
2021-11-10,394,135,529,524.2857142857143,30478,32906.28571428572,14413612,1036,0.034,0.0311,567929,844,719,10783,15,12.571428571428571
2021-11-11,377,128,505,520.5714285714286,42641,33174,14456253,1273,0.029900000000000003,0.0317,568914,985,745.4285714285714,10788,5,11.428571428571429
2021-11-12,382,127,509,520.5714285714286,43897,32563.714285714286,14500150,1228,0.027999999999999997,0.0325,569823,909,751.2857142857143,10798,10,10.428571428571429
2021-11-13,365,133,498,516,43508,33281.857142857145,14543658,1218,0.027999999999999997,0.0322,570806,983,778.7142857142857,10818,20,12
2021-11-14,364,129,493,513.1428571428571,27020,32451.285714285714,14570678,1047,0.0387,0.0332,571625,819,791.8571428571429,10829,11,12.285714285714286
2021-11-15,372,120,492,508.2857142857143,22459,32636.571428571428,14593137,845,0.037599999999999995,0.033,572342,717,815,10836,7,11.285714285714286
2021-11-16,387,121,508,504.85714285714283,23850,33407.57142857143,14616987,968,0.0406,0.0338,573044,702,851.2857142857143,10843,7,10.714285714285714
2021-11-17,405,120,525,504.2857142857143,28002,33053.857142857145,14644989,948,0.0339,0.0338,573835,791,843.7142857142857,10854,11,10.142857142857142
2021-11-18,418,132,550,510.7142857142857,41152,32841.142857142855,14686141,1275,0.031,0.034,574914,1079,857.1428571428571,10863,9,10.714285714285714
2021-11-19,420,134,554,517.1428571428571,50072,33723.28571428572,14736213,1528,0.0305,0.034300000000000004,575996,1082,881.8571428571429,10869,6,10.142857142857142
2021-11-20,418,138,556,525.4285714285714,40190,33249.28571428572,14776403,1345,0.0335,0.0351,577013,1017,886.7142857142857,10878,9,8.571428571428571
2021-11-21,441,130,571,536.5714285714286,33330,34150.71428571428,14809733,1250,0.0375,0.0349,578019,1006,913.4285714285714,10888,10,8.428571428571429
2021-11-22,438,143,581,549.2857142857143,22673,34181.28571428572,14832406,1052,0.0464,0.0362,578851,832,929.8571428571429,10896,8,8.571428571428571
2021-11-23,432,153,585,560.2857142857143,20541,33708.57142857143,14852947,1026,0.0499,0.0375,579591,740,935.2857142857143,10912,16,9.857142857142858
2021-11-24,433,170,603,571.4285714285714,27513,33638.71428571428,14880460,1222,0.0444,0.039,580496,905,951.5714285714286,10915,3,8.714285714285714
2021-11-25,430,172,602,578.8571428571429,35945,32894.857142857145,14916405,1378,0.0383,0.0401,581611,1115,956.7142857142857,10926,11,9
2021-11-26,427,167,594,584.5714285714286,35454,30806.571428571428,14951859,1290,0.0364,0.0409,582608,997,944.5714285714286,10934,8,9.285714285714286
2021-11-27,452,168,620,593.7142857142857,16388,27406.285714285714,14968247,853,0.0521,0.0436,583299,691,898,10945,11,9.571428571428571
2021-11-28,433,170,603,598.2857142857143,20303,25545.285714285714,14988550,988,0.0487,0.0452,584137,838,874,10953,8,9.285714285714286
2021-11-29,446,175,621,604,15396,24505.714285714286,15003946,969,0.0629,0.0475,584899,762,864,10957,4,8.714285714285714
2021-11-30,491,172,663,615.1428571428571,18141,24162.85714285714,15022087,1313,0.0724,0.0507,586143,1244,936,10973,16,8.714285714285714
2021-12-01,534,164,698,628.7142857142857,33888,25073.571428571428,15055975,1629,0.0481,0.0513,587285,1142,969.8571428571429,10987,14,10.285714285714286
2021-12-02,568,173,741,648.5714285714286,49385,26993.571428571428,15105360,2204,0.0446,0.052199999999999996,589113,1828,1071.7142857142858,10996,9,10
2021-12-03,584,183,767,673.2857142857143,42541,28006,15147901,2213,0.052000000000000005,0.054400000000000004,590813,1700,1172.142857142857,11008,12,10.571428571428571
2021-12-04,588,194,782,696.4285714285714,45443,32156.714285714286,15193344,2330,0.0513,0.054299999999999994,592679,1866,1340,11022,14,11
2021-12-05,619,178,797,724.1428571428571,25369,32880.42857142857,15218713,1371,0.054000000000000006,0.055099999999999996,593676,997,1362.7142857142858,0,-11022,-1564.7142857142858
2021-12-06,637,176,813,751.5714285714286,14758,32789.28571428572,15233471,1190,0.0806,0.0576,594655,979,1393.7142857142858,0,0,-1565.2857142857142
2021-12-07,690,194,884,783.1428571428571,23127,33501.57142857143,15256598,1453,0.06280000000000001,0.0562,595844,1189,1385.857142857143,0,0,-1567.5714285714287
2021-12-08,717,208,925,815.5714285714286,24598,32174.428571428572,15281196,1261,0.0513,0.0567,597051,1207,1395.142857142857,0,0,-1569.5714285714287
2021-12-09,757,227,984,850.2857142857143,29772,29372.571428571428,15310968,2052,0.0689,0.0601,598571,1520,1351.142857142857,0,0,-1570.857142857143
2021-12-10,789,238,1027,887.4285714285714,32513,27940,15343481,2237,0.0688,0.0625,600316,1745,1357.5714285714287,0,0,-1572.5714285714287
2021-12-11,812,236,1048,925.4285714285714,26965,25300.285714285714,15370446,1897,0.0704,0.0653,601556,1240,1268.142857142857,0,0,-1574.5714285714287
2021-12-12,800,248,1048,961.2857142857143,24039,25110.285714285714,15394485,1672,0.0696,0.0675,602917,1361,1320.142857142857,0,0,0
2021-12-13,869,257,1126,1006,19676,25812.85714285714,15414161,1861,0.0946,0.0695,604367,1450,1387.4285714285713,0,0,0
2021-12-14,897,276,1173,1047.2857142857142,24300,25980.428571428572,15438461,2211,0.091,0.0735,606083,1716,1462.7142857142858,0,0,0
2021-12-15,878,273,1151,1079.5714285714287,32894,27165.571428571428,15471355,2721,0.0827,0.078,608274,2191,1603.2857142857142,0,0,0
2021-12-16,898,269,1167,1105.7142857142858,48430,29831,15519785,4086,0.08439999999999999,0.0802,611419,3145,1835.4285714285713,0,0,0
2021-12-17,930,274,1204,1131,51009,32473.285714285714,15570794,5132,0.10060000000000001,0.08470000000000001,614952,3533,2090.8571428571427,0,0,0
2021-12-18,979,288,1267,1162.2857142857142,41005,34479,15611799,4450,0.1085,0.0902,618303,3351,2392.4285714285716,0,0,0
2021-12-19,974,283,1257,1192.142857142857,37084,36342.57142857143,15648883,4622,0.1246,0.0981,620775,2472,2551.1428571428573,0,0,0
2021-12-20,1049,296,1345,1223.4285714285713,24963,37097.857142857145,15673846,4079,0.1634,0.1079,621959,1184,2513.1428571428573,1,1,0.14285714285714285
2021-12-21,1096,296,1392,1254.7142857142858,18086,36210.142857142855,15691932,2727,0.1508,0.1164,628397,6438,3187.714285714286,0,-1,0
2021-12-22,1165,300,1465,1299.5714285714287,38937,37073.42857142857,15730869,4593,0.11800000000000001,0.1215,633016,4619,3534.5714285714284,0,0,0
2021-12-23,1200,305,1505,1347.857142857143,67142,39746.57142857143,15798011,8741,0.13019999999999998,0.128,640535,7519,4159.428571428572,0,0,0
2021-12-24,1218,327,1545,1396.5714285714287,96074,46184.42857142857,15894085,14111,0.1469,0.1346,651165,10630,5173.285714285715,0,0,0
2021-12-25,1210,325,1535,1434.857142857143,64932,49602.57142857143,15959017,9832,0.1514,0.1408,661093,9928,6112.857142857143,0,0,0
2021-12-26,1254,330,1584,1481.5714285714287,33079,49030.42857142857,15992096,8224,0.2486,0.1585,667287,6194,6644.571428571428,0,0,0
2021-12-27,1362,352,1714,1534.2857142857142,25929,49168.42857142857,16018025,5498,0.212,0.1654,673071,5784,7301.714285714285,1,1,0
2021-12-28,1468,358,1826,1596.2857142857142,44324,52916.71428571428,16062349,9917,0.2237,0.17579999999999998,680351,7280,7422,11438,11437,1634
2021-12-29,1672,374,2046,1679.2857142857142,73521,57857.28571428572,16135870,17581,0.2391,0.1931,692261,11910,8463.57142857143,11468,30,1638.2857142857142
2021-12-30,1754,368,2122,1767.4285714285713,63005,57266.28571428572,16198875,14007,0.2223,0.20629999999999998,707707,15446,9596,11522,54,1646
2021-12-31,1898,410,2308,1876.4285714285713,51862,50950.28571428572,16250737,18008,0.3472,0.2349,720814,13107,9949.857142857143,11572,50,1653.142857142857
2022-01-01,2037,417,2454,2007.7142857142858,70013,51676.142857142855,16320750,16507,0.23579999999999998,0.247,735723,14909,10661.42857142857,11603,31,1657.5714285714287
2022-01-02,2111,439,2550,2145.714285714286,41417,52867.28571428572,16362167,14337,0.34619999999999995,0.2609,747005,11282,11388.285714285714,11632,29,1661.7142857142858
2022-01-03,2286,460,2746,2293.1428571428573,89949,62013,16452116,23989,0.2667,0.2687,761924,14919,12693.285714285714,11659,27,1665.4285714285713
2022-01-04,2544,513,3057,2469,47000,62395.28571428572,16499116,12383,0.2635,0.27440000000000003,777171,15247,13831.42857142857,11708,49,38.57142857142857
2022-01-05,2609,509,3118,2622.1428571428573,42784,58004.28571428572,16541900,13576,0.3173,0.28559999999999997,788384,11213,13731.857142857143,11755,47,41
2022-01-06,2659,513,3172,2772.1428571428573,59697,57531.71428571428,16601597,19225,0.322,0.2998,802102,13718,13485,11809,54,41
2022-01-07,2688,520,3208,2900.714285714286,58644,58500.57142857143,16660241,13473,0.2297,0.28300000000000003,814891,12789,13439.57142857143,11870,61,42.57142857142857
2022-01-08,2781,525,3306,3022.4285714285716,71934,58775,16732175,21907,0.3045,0.2929,828656,13765,13276.142857142857,11917,47,44.857142857142854
2022-01-09,2746,540,3286,3127.5714285714284,90500,65786.85714285714,16822675,22131,0.2445,0.2783,846528,17872,14217.57142857143,11969,52,48.142857142857146
2022-01-10,2826,538,3364,3215.8571428571427,42767,59046.57142857143,16865442,11846,0.27699999999999997,0.2798,856680,10152,13536.57142857143,12018,49,51.285714285714285
2022-01-11,2904,548,3452,3272.285714285714,57517,60549,16922959,13690,0.23800000000000002,0.2762,866993,10313,12831.714285714286,12087,69,54.142857142857146
2022-01-12,2900,562,3462,3321.4285714285716,57146,62600.71428571428,16980105,15317,0.268,0.2691,878679,11686,12899.285714285714,12172,85,59.57142857142857
2022-01-13,2867,561,3428,3358,63123,63090.142857142855,17043228,13871,0.21969999999999998,0.2545,889906,11227,12543.42857142857,12236,64,61
2022-01-14,2778,585,3363,3380.1428571428573,83179,66595.14285714286,17126407,15170,0.18239999999999998,0.2477,900395,10489,12214.857142857143,12305,69,62.142857142857146
2022-01-15,2710,571,3281,3376.5714285714284,54190,64060.28571428572,17180597,9219,0.17010000000000003,0.2285,910753,10358,11728.142857142857,12358,53,63
2022-01-16,2563,559,3122,3353.1428571428573,87092,63573.42857142857,17267689,15521,0.1782,0.2191,918967,8214,10348.42857142857,12416,58,63.857142857142854
2022-01-17,2499,563,3062,3310,44689,63848,17312378,7200,0.1611,0.2025,925755,6788,9867.857142857143,12467,51,64.14285714285714
2022-01-18,2511,549,3060,3254,24996,59202.142857142855,17337374,5103,0.20420000000000002,0.1977,929187,3432,8884.857142857143,12536,69,64.14285714285714
2022-01-19,2509,542,3051,3195.285714285714,46354,57660.42857142857,17383728,9454,0.204,0.1885,933540,4353,7837.285714285715,12615,79,63.285714285714285
2022-01-20,2451,532,2983,3131.714285714286,61761,57465.857142857145,17445489,9875,0.15990000000000001,0.18,942772,9232,7552.285714285715,12685,70,64.14285714285714
2022-01-21,2249,497,2746,3043.5714285714284,54720,53400.28571428572,17500209,6687,0.1222,0.1714,947784,5012,6769.857142857143,12751,66,63.714285714285715
2022-01-22,2128,505,2633,2951,60422,54290.57142857143,17560631,7144,0.1182,0.16399999999999998,952852,5068,6014.142857142857,12816,65,65.42857142857143
2022-01-23,1992,468,2460,2856.4285714285716,52689,49375.857142857145,17613320,5229,0.0992,0.1527,956638,3786,5381.571428571428,12872,56,65.14285714285714
2022-01-24,1874,456,2330,2751.8571428571427,27771,46959,17641091,3588,0.1292,0.1481,959426,2788,4810.142857142857,12905,33,62.57142857142857
2022-01-25,1928,433,2361,2652,36062,48539.857142857145,17677153,3971,0.1101,0.13470000000000001,962001,2575,4687.714285714285,12979,74,63.285714285714285
2022-01-26,1801,433,2234,2535.285714285714,39960,47626.42857142857,17717113,5630,0.1409,0.1257,965101,3100,4508.714285714285,13024,45,58.42857142857143
2022-01-27,1701,402,2103,2409.5714285714284,44252,45125.142857142855,17761365,4057,0.0917,0.1159,968540,3439,3681.1428571428573,13078,54,56.142857142857146
2022-01-28,1621,358,1979,2300,55499,45236.42857142857,17816864,4220,0.076,0.1093,971713,3173,3418.4285714285716,13132,54,54.42857142857143
2022-01-29,1486,325,1811,2182.5714285714284,48019,43464.57142857143,17864883,3422,0.0713,0.1026,974240,2527,3055.4285714285716,13175,43,51.285714285714285
2022-01-30,1383,311,1694,2073.1428571428573,36297,41122.857142857145,17901180,2593,0.07139999999999999,0.0987,976245,2005,2801,13208,33,48
2022-01-31,1394,322,1716,1985.4285714285713,29582,41381.57142857143,17930762,2106,0.0712,0.0904,977370,1125,2563.4285714285716,13227,19,46
2022-02-01,1360,318,1678,1887.857142857143,26037,39949.42857142857,17956799,2181,0.08380000000000001,0.0866,978952,1582,2421.5714285714284,13276,49,42.42857142857143
2022-02-02,1215,304,1519,1785.7142857142858,29231,38416.71428571428,17986030,2120,0.0725,0.0768,980426,1474,2189.285714285714,13316,40,41.714285714285715
2022-02-03,1168,290,1458,1693.5714285714287,45153,38545.42857142857,18031183,2445,0.0541,0.07150000000000001,982598,2172,2008.2857142857142,13353,37,39.285714285714285
2022-02-04,1102,276,1378,1607.7142857142858,49768,37726.71428571428,18080951,2177,0.0437,0.0669,984291,1693,1796.857142857143,13397,44,37.857142857142854
2022-02-05,998,251,1249,1527.4285714285713,42033,36871.57142857143,18122984,2619,0.0623,0.06559999999999999,985982,1691,1677.4285714285713,13432,35,36.714285714285715
2022-02-06,906,237,1143,1448.7142857142858,37512,37045.142857142855,18160496,1632,0.0435,0.0616,987147,1165,1557.4285714285713,13465,33,36.714285714285715
2022-02-07,924,229,1153,1368.2857142857142,15261,34999.28571428572,18175757,1048,0.0687,0.061200000000000004,987942,795,1510.2857142857142,13486,21,37
2022-02-08,896,215,1111,1287.2857142857142,18499,33922.42857142857,18194256,1147,0.062,0.0581,988738,796,1398,13528,42,36
2022-02-09,847,197,1044,1219.4285714285713,28641,33838.142857142855,18222897,1232,0.043,0.053899999999999997,989532,794,1300.857142857143,13568,40,36
2022-02-10,803,183,986,1152,38399,32873.28571428572,18261296,1346,0.0351,0.0512,990631,1099,1147.5714285714287,13606,38,36.142857142857146
2022-02-11,739,174,913,1085.5714285714287,41287,31661.714285714286,18302583,1165,0.0282,0.049,991569,938,1039.7142857142858,13615,9,31.142857142857142
2022-02-12,689,165,854,1029.142857142857,37757,31050.85714285714,18340340,1257,0.0333,0.044800000000000006,992510,941,932.5714285714286,13646,31,30.571428571428573
2022-02-13,648,175,823,983.4285714285714,34446,30612.85714285714,18374786,1095,0.0318,0.0431,993228,718,868.7142857142857,13659,13,27.714285714285715
2022-02-14,593,158,751,926,20206,31319.285714285714,18394992,663,0.032799999999999996,0.038,993653,425,815.8571428571429,13666,7,25.714285714285715
2022-02-15,569,146,715,869.4285714285714,14349,30726.428571428572,18409341,769,0.0536,0.0368,994096,443,765.4285714285714,13679,13,21.571428571428573
2022-02-16,541,136,677,817,26578,30431.714285714286,18435919,825,0.031,0.0351,994577,481,720.7142857142857,13705,26,19.571428571428573
2022-02-17,517,140,657,770,29826,29207,18465745,750,0.025099999999999997,0.0337,995328,751,671,13720,15,16.285714285714285
2022-02-18,502,125,627,729.1428571428571,41614,29253.714285714286,18507359,960,0.0231,0.033,996182,854,659,13727,7,16
2022-02-19,443,115,558,686.8571428571429,44557,30225.14285714286,18551916,1031,0.0231,0.0315,997047,865,648.1428571428571,13741,14,13.571428571428571
2022-02-20,440,108,548,647.5714285714286,29715,29549.285714285714,18581631,1474,0.0496,0.0341,998136,1089,701.1428571428571,13750,9,13
2022-02-21,420,103,523,615,16588,29032.428571428572,18598219,493,0.0297,0.0336,998505,369,693.1428571428571,13758,8,13.142857142857142
2022-02-22,433,107,540,590,21494,30053.14285714286,18619713,485,0.0226,0.0292,998888,383,684.5714285714286,13786,28,15.285714285714286
2022-02-23,403,104,507,565.7142857142857,16107,28557.285714285714,18635820,451,0.027999999999999997,0.0287,999229,341,664.5714285714286,13799,13,13.428571428571429
2022-02-24,390,90,480,540.4285714285714,28027,28300.285714285714,18663847,696,0.0248,0.0287,999890,661,651.7142857142857,13813,14,13.285714285714286
2022-02-25,370,89,459,516.4285714285714,39003,27927.285714285714,18702850,644,0.0165,0.0278,1000562,672,625.7142857142857,13828,15,14.428571428571429
2022-02-26,354,85,439,499.42857142857144,43691,27803.571428571428,18746541,1035,0.023700000000000002,0.0278,1001509,947,637.4285714285714,13842,14,14.428571428571429
2022-02-27,338,80,418,480.85714285714283,24644,27079.14285714286,18771185,493,0.02,0.0236,1001890,381,536.2857142857143,13856,14,15.142857142857142
2022-02-28,330,68,398,463,18285,27321.571428571428,18789470,399,0.0218,0.0225,1002279,389,539.1428571428571,13859,3,14.428571428571429
2022-03-01,317,74,391,441.7142857142857,19539,27042.285714285714,18809009,362,0.018500000000000003,0.0219,1002634,355,535.1428571428571,13872,13,12.285714285714286
2022-03-02,305,69,374,422.7142857142857,22450,27948.428571428572,18831459,424,0.0189,0.0206,1003039,405,544.2857142857143,13883,11,12
